review_id,repo,file_path,carrier,scope,components,orientation,component_evidence_json,rule_summary,source_url,linked_policy_urls
FCR-0311,systemd/systemd,docs/CONTRIBUTING.md,contributing_guide,pull_request_or_patch;general_contribution,authorship_or_provenance;disclosure;human_responsibility,conditional_acceptance_accountability,"{""authorship_or_provenance"": ""Commit messages must include provenance details such as 'Co-developed-by' for AI contributions."", ""disclosure"": ""AI use must be disclosed in commit messages and pull request descriptions."", ""human_responsibility"": ""Contributors must thoroughly review and correct AI-generated outputs.""}","AI-assisted contributions must be disclosed, reviewed by the contributor, and include provenance details in commit messages.",https://raw.githubusercontent.com/systemd/systemd/HEAD/docs/CONTRIBUTING.md,https://raw.githubusercontent.com/systemd/systemd/main/LICENSES/README.md
FCR-0312,typescript-eslint/typescript-eslint,docs/contributing/AI_Contribution_Policy.mdx,standalone_ai_policy,pull_request_or_patch;issue_or_bug_report;general_contribution,disclosure;human_responsibility;maintainer_review_discretion;restriction_or_ban,conditional_acceptance_accountability;exclusionary_gatekeeping,"{""disclosure"": ""Contributors are asked to disclose AI use by summarizing PRs in their own words, avoiding AI-generated descriptions."", ""human_responsibility"": ""Contributors must understand and be able to respond to feedback on AI-assisted contributions without relying on AI."", ""maintainer_review_discretion"": ""Pull requests and issues that do not follow these guidelines may be closed at maintainers' discretion."", ""restriction_or_ban"": ""Avoid AI-generated content in written, non-code contributions (issues/comments/PR descriptions, etc.).""}","The policy requests responsible AI use, including disclosure, human understanding, and allows maintainers to close non-compliant contributions.",https://raw.githubusercontent.com/typescript-eslint/typescript-eslint/HEAD/docs/contributing/AI_Contribution_Policy.mdx,
FCR-0313,danirod/cartero,docs/src/contributing.md,contributing_guide,general_contribution,restriction_or_ban,exclusionary_gatekeeping,"{""restriction_or_ban"": ""This project does not allow contributions generated by large language models (LLMs) and chatbots.""}","The contributing guide bans AI-generated contributions across all parts of the project, with limited exceptions for translations.",https://raw.githubusercontent.com/danirod/cartero/HEAD/docs/src/contributing.md,
FCR-0315,openvswitch/ovs,Documentation/internals/contributing/submitting-patches.rst,contributing_guide,pull_request_or_patch,authorship_or_provenance;disclosure;human_responsibility,conditional_acceptance_accountability,"{""authorship_or_provenance"": ""The 'Assisted-by' tag must include the name of the model and/or AI tool used."", ""disclosure"": ""Contributions which have used an AI assistant should disclose the use of the assistant by using the 'Assisted-by' tag."", ""human_responsibility"": ""The author of the patch is ultimately responsible for ensuring compliance with the Developer's Certificate of Origin.""}",The guide requires disclosure of AI assistance via an 'Assisted-by' tag and emphasizes human responsibility for compliance.,https://raw.githubusercontent.com/openvswitch/ovs/HEAD/Documentation/internals/contributing/submitting-patches.rst,
FCR-0316,qemu/qemu,docs/devel/code-provenance.rst,developer_or_maintainer_doc,pull_request_or_patch,authorship_or_provenance;restriction_or_ban,exclusionary_gatekeeping,"{""authorship_or_provenance"": ""The 'Signed-off-by' label certifies that the author takes responsibility for the entire contents of the patch, including AI-assisted parts."", ""restriction_or_ban"": ""Current QEMU project policy is to DECLINE any contributions which are believed to include or derive from AI-generated content.""}",The document bans AI-generated contributions and requires authorship certification for all submitted patches.,https://raw.githubusercontent.com/qemu/qemu/HEAD/docs/devel/code-provenance.rst,
FCR-0317,xemu-project/xemu,docs/devel/code-provenance.rst,developer_or_maintainer_doc,pull_request_or_patch,authorship_or_provenance;restriction_or_ban,exclusionary_gatekeeping,"{""authorship_or_provenance"": ""The 'Signed-off-by' label certifies that the author takes responsibility for the entire contents of the patch, including AI-assisted parts."", ""restriction_or_ban"": ""Current QEMU project policy is to DECLINE any contributions which are believed to include or derive from AI-generated content.""}",The document bans AI-generated contributions and requires authorship certification for all submitted patches.,https://raw.githubusercontent.com/xemu-project/xemu/HEAD/docs/devel/code-provenance.rst,
FCR-0323,Gerome-Elassaad/CodingIT,.github/SECURITY.md,security_policy,security_report,security_reporting;verification_testing,security_risk_control,"{""security_reporting"": ""Policy explicitly addresses AI-generated security reports and their validity."", ""verification_testing"": ""Reports must include a working Proof of Concept (PoC) to demonstrate reproducibility and impact.""}","The policy governs AI-generated security reports, requiring verification and rejecting speculative or unverifiable claims.",https://raw.githubusercontent.com/Gerome-Elassaad/CodingIT/HEAD/.github/SECURITY.md,
FCR-0324,GoXLR-on-Linux/goxlr-utility,AI_POLICY.md,standalone_ai_policy,pull_request_or_patch;issue_or_bug_report;documentation_or_translation,authorship_or_provenance;disclosure;human_responsibility;maintainer_review_discretion;restriction_or_ban,conditional_acceptance_accountability;exclusionary_gatekeeping,"{""authorship_or_provenance"": ""Commit messages must include an 'Assisted-by' trailer for AI-assisted contributions."", ""disclosure"": ""AI use must be disclosed in pull request descriptions and commit messages."", ""human_responsibility"": ""Accountability for AI use lies with the contributor, and all code must be written by the contributor."", ""maintainer_review_discretion"": ""Violations of the policy may result in removal of contributions or bans, at the discretion of maintainers."", ""restriction_or_ban"": ""Autonomous AI contributions and AI-generated code are explicitly prohibited.""}","The policy prohibits autonomous AI contributions, mandates disclosure, and assigns accountability to contributors.",https://raw.githubusercontent.com/GoXLR-on-Linux/goxlr-utility/HEAD/AI_POLICY.md,https://raw.githubusercontent.com/florisboard/florisboard/b872068459c43486268e0f4ddec396f87cfe9feb/AI_POLICY.md
FCR-0326,PowerDNS/pdns,AI_POLICY.md,standalone_ai_policy,pull_request_or_patch;documentation_or_translation,disclosure;human_responsibility;restriction_or_ban,conditional_acceptance_accountability;exclusionary_gatekeeping,"{""disclosure"": ""All uses of AI must be explicitly disclosed."", ""human_responsibility"": ""Contributors are responsible for ensuring AI use does not introduce security issues or violate licensing."", ""restriction_or_ban"": ""AI tools for code contributions are not allowed.""}","The policy bans AI-generated code contributions, allows AI-assisted documentation, and mandates disclosure.",https://raw.githubusercontent.com/PowerDNS/pdns/HEAD/AI_POLICY.md,
FCR-0327,corazawaf/coraza,SECURITY.md,security_policy,security_report,restriction_or_ban;security_reporting;verification_testing,security_risk_control,"{""restriction_or_ban"": ""AI-generated security reports lacking technical substance or exploitability are rejected."", ""security_reporting"": ""Policy governs AI-generated security reports and requires specific report contents."", ""verification_testing"": ""Reports must include a reproducible Proof of Concept (PoC) to be considered valid.""}","The policy filters AI-generated security reports, requiring reproducibility and rejecting unverifiable claims.",https://raw.githubusercontent.com/corazawaf/coraza/HEAD/SECURITY.md,
FCR-0328,dahlia/hongdown,AI_POLICY.md,standalone_ai_policy,pull_request_or_patch;documentation_or_translation;issue_or_bug_report,authorship_or_provenance;disclosure;human_responsibility;restriction_or_ban;verification_testing,conditional_acceptance_accountability;exclusionary_gatekeeping,"{""authorship_or_provenance"": ""Commit messages must include an 'Assisted-by' trailer for AI-assisted contributions."", ""disclosure"": ""AI usage must be disclosed in pull request descriptions and commit messages using the 'Assisted-by' trailer."", ""human_responsibility"": ""Contributors must review and edit AI-generated content before submission."", ""restriction_or_ban"": ""Drive-by pull requests created by AI are prohibited, and AI-generated media is restricted to documentation."", ""verification_testing"": ""AI-generated code must be fully verified with human testing.""}","The policy mandates disclosure, prohibits unverified AI-generated contributions, and assigns accountability to contributors.",https://raw.githubusercontent.com/dahlia/hongdown/HEAD/AI_POLICY.md,https://raw.githubusercontent.com/fedify-dev/fedify/main/AI_POLICY.md;https://raw.githubusercontent.com/ghostty-org/ghostty/main/AI_POLICY.md
FCR-0330,AnalogJ/scrutiny,AI_POLICY.md,standalone_ai_policy,pull_request_or_patch;issue_or_bug_report;general_contribution,disclosure;human_responsibility;maintainer_review_discretion;model_tool_usage_detail;restriction_or_ban;verification_testing,conditional_acceptance_accountability;exclusionary_gatekeeping,"{""disclosure"": ""All AI usage in any form must be disclosed."", ""human_responsibility"": ""Pull requests created by AI must have been fully verified with human use."", ""maintainer_review_discretion"": ""If AI isn't disclosed but a maintainer suspects its use, the PR will be closed."", ""model_tool_usage_detail"": ""You must state the tool you used (e.g. Claude Code, Cursor, Amp) along with the extent that the work was AI-assisted."", ""restriction_or_ban"": ""No AI-generated media is allowed (art, images, videos, audio, etc.)."", ""verification_testing"": ""AI must not create hypothetically correct code that hasn't been tested.""}","Strict rules for AI usage requiring disclosure, human verification, and banning certain AI-generated content.",https://raw.githubusercontent.com/AnalogJ/scrutiny/HEAD/AI_POLICY.md,https://raw.githubusercontent.com/ghostty-org/ghostty/1b7a15899ad40fba4ce020f537055d30eaf99ee8/AI_POLICY.md
FCR-0331,Arc1011/KernelUNO,llm-policy.md,standalone_ai_policy,pull_request_or_patch;documentation_or_translation,disclosure;human_responsibility;restriction_or_ban,exclusionary_gatekeeping,"{""disclosure"": ""LLMs can be used to translate the descriptions of issues or pull requests into English as long as the model in use is disclosed clearly."", ""human_responsibility"": ""All contributions must be written by humans who fully understand the logic they are submitting."", ""restriction_or_ban"": ""The use of LLMs to generate code for KernelUNO is strictly prohibited.""}","Prohibits LLM-generated code, requires disclosure for translation use, and mandates human understanding of contributions.",https://raw.githubusercontent.com/Arc1011/KernelUNO/HEAD/llm-policy.md,
FCR-0334,deepset-ai/haystack-core-integrations,SECURITY.md,security_policy,security_report,human_responsibility;verification_testing;restriction_or_ban;security_reporting,security_risk_control;conditional_acceptance_accountability,"{""human_responsibility"": ""We encourage reports that are meaningful, high-impact, and reviewed by a human before submission."", ""security_reporting"": ""Fully automated or AI-generated reports submitted without human review and validation are unlikely to meet this bar and risk being declined.""}",Discourages AI-generated security reports without human review and validation.,https://raw.githubusercontent.com/deepset-ai/haystack-core-integrations/HEAD/SECURITY.md,
FCR-0335,f3d-app/f3d,AI_POLICY.md,standalone_ai_policy,pull_request_or_patch;general_contribution,disclosure;human_responsibility;model_tool_usage_detail;restriction_or_ban,conditional_acceptance_accountability;exclusionary_gatekeeping,"{""disclosure"": ""If you use AI to contribute to F3D, you need to disclose that you are using AI."", ""human_responsibility"": ""Generated code will be considered to be written by you and under your own copyright, as any code you write."", ""model_tool_usage_detail"": ""Generated code must be disclosed in the pull request description, with details on which part of the code was generated and which model were used."", ""restriction_or_ban"": ""I use AI to vibecode my contributions, with minimal modifications, or I use agentic AI to generate pull requests and issues. This is NOT acceptable.""}","Requires disclosure and model details for AI use, bans certain AI-generated contributions, and assigns human responsibility.",https://raw.githubusercontent.com/f3d-app/f3d/HEAD/AI_POLICY.md,
FCR-0336,libplctag/libplctag,AI-POLICY.md,standalone_ai_policy,pull_request_or_patch;issue_or_bug_report,human_responsibility;restriction_or_ban;verification_testing,conditional_acceptance_accountability;exclusionary_gatekeeping,"{""human_responsibility"": ""All PRs to core library C code need to come with a note stating that they are not generated by AI."", ""restriction_or_ban"": ""We do not accept any vibecoded code at all."", ""verification_testing"": ""Even where we allow the use of AI-generated or AI-assisted content, everything is reviewed by a human and tested manually.""}","Bans vibecoded contributions, requires human responsibility for core code, and mandates human review and testing.",https://raw.githubusercontent.com/libplctag/libplctag/HEAD/AI-POLICY.md,
FCR-0340,sandboxie-plus/Sandboxie,SECURITY.md,security_policy,security_report,restriction_or_ban,security_risk_control,"{""restriction_or_ban"": ""Please do not submit unverified AI-generated reports. While they may appear valid at first glance, they are often incorrect and end up wasting valuable time.""}",Unverified AI-generated security reports are not accepted to avoid wasting time.,https://raw.githubusercontent.com/sandboxie-plus/Sandboxie/HEAD/SECURITY.md,
FCR-0348,jackc/pgx,CONTRIBUTING.md,contributing_guide,pull_request_or_patch;general_contribution,disclosure;human_responsibility;maintainer_review_discretion;model_tool_usage_detail,conditional_acceptance_accountability,"{""disclosure"": ""You need to clearly state that this is an AI proposal."", ""human_responsibility"": ""You deeply understand the code and you can answer questions regarding your change."", ""maintainer_review_discretion"": ""Large, complicated, or subtle changes may be rejected simply because the reviewer is not confident in a change that no human understands."", ""model_tool_usage_detail"": ""You should include additional information such as the AI used and what prompts were used.""}","AI use is allowed if contributors disclose its use, take responsibility, provide details, and accept potential rejection for complex changes.",https://raw.githubusercontent.com/jackc/pgx/HEAD/CONTRIBUTING.md,
FCR-0378,printfn/fend,.github/pull_request_template.md,pr_template,pull_request_or_patch,disclosure;process_requirement,process_template_absorption,"{""disclosure"": ""I used LLMs or similar AI tools when creating this pull request."", ""process_requirement"": ""The checklist includes a field for indicating AI tool usage.""}",PR template includes a checklist item for disclosing AI tool usage.,https://raw.githubusercontent.com/printfn/fend/HEAD/.github/pull_request_template.md,
FCR-0394,smcameron/space-nerds-in-space,CONTRIBUTING.md,contributing_guide,general_contribution,authorship_or_provenance;restriction_or_ban,exclusionary_gatekeeping,"{""authorship_or_provenance"": ""Provided that the file is clearly marked as AI generated content and clearly marked as being in the public domain."", ""restriction_or_ban"": ""In general, AI generated content is not permitted, with some small possible exceptions.""}","AI-generated content is generally banned, with limited exceptions for ancillary files that are self-contained and properly marked.",https://raw.githubusercontent.com/smcameron/space-nerds-in-space/HEAD/CONTRIBUTING.md,
FCR-0395,terramate-io/terramate,CONTRIBUTING.md,contributing_guide,pull_request_or_patch;issue_or_bug_report,restriction_or_ban;maintainer_review_discretion;security_reporting,exclusionary_gatekeeping;security_risk_control,"{""maintainer_review_discretion"": ""We will vet thoroughly for prompt injection and malicious intent."", ""restriction_or_ban"": ""Pull requests to this repository not made by employees of Terramate GmbH will be closed.""}",Only Terramate employees can submit code contributions; external bug reports and feature requests are vetted for security risks.,https://raw.githubusercontent.com/terramate-io/terramate/HEAD/CONTRIBUTING.md,
FCR-0557,f/git-rewrite-commits,SECURITY.md,security_policy,security_report,disclosure;process_requirement;security_reporting,security_risk_control,"{""disclosure"": ""Consent is required: The tool will prompt for explicit consent before sending data to remote providers."", ""process_requirement"": ""Hooks must be explicitly enabled via git config."", ""security_reporting"": ""If you discover a security vulnerability in this project, please report it by opening a private security advisory on GitHub.""}",The policy governs security reporting and requires explicit consent for data transmission to remote AI providers.,https://raw.githubusercontent.com/f/git-rewrite-commits/HEAD/SECURITY.md,
FCR-2992,OpenHFT/Chronicle-Threads,AGENTS.md,agent_instruction_boundary,pull_request_or_patch;internal_agent_workflow,agent_instruction_boundary;verification_testing;process_requirement,agent_workflow_boundary;conditional_acceptance_accountability,"{""agent_instruction_boundary"": ""LLM-based agents can accelerate development only if they respect our house rules.""}","The document provides guidelines for AI agents contributing to the project, focusing on internal workflows and documentation updates.",https://raw.githubusercontent.com/OpenHFT/Chronicle-Threads/HEAD/AGENTS.md,
FCR-2993,OpenHFT/Zero-Allocation-Hashing,AGENTS.md,agent_instruction_boundary,pull_request_or_patch;internal_agent_workflow,agent_instruction_boundary;verification_testing;process_requirement,agent_workflow_boundary;conditional_acceptance_accountability,"{""agent_instruction_boundary"": ""LLM-based agents can accelerate development only if they respect our house rules.""}","The document provides guidelines for AI agents contributing to the project, focusing on internal workflows and documentation updates.",https://raw.githubusercontent.com/OpenHFT/Zero-Allocation-Hashing/HEAD/AGENTS.md,
FCR-2994,OpenSystemTelemetry/AMD.GPU.ProfileManager,AGENTS.md,agent_instruction_boundary,pull_request_or_patch;internal_agent_workflow,agent_instruction_boundary;verification_testing;process_requirement,agent_workflow_boundary;conditional_acceptance_accountability,"{""agent_instruction_boundary"": ""The file provides comprehensive guidance for AI agents working with the codebase, including navigation, coding conventions, and PR guidelines.""}","The AGENTS.md file provides detailed instructions for AI agents on navigating the codebase, adhering to coding conventions, and submitting PRs.",https://raw.githubusercontent.com/OpenSystemTelemetry/AMD.GPU.ProfileManager/HEAD/AGENTS.md,
FCR-3015,zephyrproject-rtos/zephyr,.github/copilot-instructions.md,other_contributor_facing_doc,pull_request_or_patch;general_contribution,authorship_or_provenance;disclosure;human_responsibility;restriction_or_ban,conditional_acceptance_accountability,"{""authorship_or_provenance"": ""The rule specifies the use of 'Assisted-by' tags and prohibits AI agents from adding 'Signed-off-by' tags."", ""disclosure"": ""Contributors must add an 'Assisted-by' tag in the commit message when AI tools are used."", ""human_responsibility"": ""The human submitter is responsible for reviewing all AI-generated code and ensuring license compliance."", ""restriction_or_ban"": ""AI agents must not add 'Signed-off-by' tags, and external code under a non-Apache 2.0 license requires approval.""}","The document governs AI-assisted contributions by requiring disclosure, ensuring human responsibility, and restricting certain actions by AI agents.",https://raw.githubusercontent.com/zephyrproject-rtos/zephyr/HEAD/.github/copilot-instructions.md,
