review_id,repo,primary_path,trace_path_used,adjudicated_carrier,adjudicated_components,adjudicated_orientation,trace_status,adoption_located,adoption_date,adoption_commit,adoption_message,date_reliability,history_commits_checked,history_truncated,candidate_paths_considered,candidate_paths_with_current_match,current_file_checked,current_file_matches,first_match_basis,matched_rule_components,evidence_snippet,fetch_error_count,trace_error
FCR-0052,StrikerX3/Ymir,CONTRIBUTING.md,CONTRIBUTING.md,contributing_guide,disclosure;human_responsibility;restriction_or_ban,conditional_acceptance_accountability;exclusionary_gatekeeping,located,True,2026-03-07T13:24:30Z,244780c870eac6f7cc1ae872b39548fb9db9dab1,docs: Create basic CONTRIBUTING.md,high,1,False,CONTRIBUTING.md,CONTRIBUTING.md,True,True,strict_main_ai_contribution_governance,disclosure;human_responsibility;process_requirement;verification_testing,"er emulators or applications for inspiration. ## Proposing pull requests Pull requests must explain what they're proposing and the rationale behind changes. Provide links to existing bugs they fix or features they implement if applicable. You must disclose if the code was generated with AI assistance, from simple code completions to full code generation. AI-generated PR descriptions are fine. AI-generated code will be thoroughly scrutizined or outright rejected if it impacts too much code for no good reason. Ymir's code is entirely human-written; AI has only been used to acquire knowledge. Code contributions must follow the code standards and formatting guidelines described below. ### Coding guidelines Avoid static i",0,
FCR-0054,TibixDev/winboat,CONTRIBUTING.md,CONTRIBUTING.md,contributing_guide,disclosure;restriction_or_ban,conditional_acceptance_accountability;exclusionary_gatekeeping,located,True,2025-10-18T22:48:11Z,280e3fb22a5368bcaaa40aeb5d0b0f308aa8e1fc,docs: Add CONTRIBUTING.md,high,1,False,CONTRIBUTING.md,CONTRIBUTING.md,True,True,strict_main_ai_contribution_governance,human_responsibility;process_requirement;verification_testing,"ably most of us use AI while coding in our day to day lives, you should try to use it in a clever and targetted manner. Avoid submitting large vibe-coded features, because in 99% of the cases they will not behave as expected. These kinds of PR-s drain our energy and time that could be focused on something more useful, because what took a few seconds for the AI assistant to pump out will take us hours to test, discuss, and ultimately scrap because it doesn't take into account half the things a real programmer probably would. If you made heavy use of AI in your pull request, **indicate it**. 2. **Do not break existing code** - WinBoat aims to provide a seamless user experience, so please avoid the breakage of any existing f",0,
FCR-0055,Tracer-Cloud/opensre,.github/PULL_REQUEST_TEMPLATE.md,.github/PULL_REQUEST_TEMPLATE.md,pr_template,disclosure;human_responsibility;process_requirement;verification_testing,conditional_acceptance_accountability;process_template_absorption,located,True,2026-03-30T15:30:38Z,f30ef27ab34e45e39ed47d1d5950294d2aa16c6d,update-pr-template,high,1,False,.github/PULL_REQUEST_TEMPLATE.md,.github/PULL_REQUEST_TEMPLATE.md,True,True,strict_main_ai_contribution_governance,human_responsibility;process_requirement;verification_testing,"Fixes # <!-- Add issue number above --> #### Describe the changes you have made in this PR - ### Screenshots of the UI changes (If any) - <!-- Do not add code diff here --> --- ## Code Understanding and AI Usage **Did you use AI assistance (ChatGPT, Claude, Copilot, etc.) to write any part of this code?** - [ ] No, I wrote all the code myself - [ ] Yes, I used AI assistance (continue below) **If you used AI assistance:** - [ ] I have reviewed every single line of the AI-generated code - [ ] I can explain the purpose and logic of each function/component I added - [ ] I have tested edge cases and under",0,
FCR-0056,a16z/jolt,CONTRIBUTING.md,CONTRIBUTING.md,contributing_guide,human_responsibility;verification_testing,conditional_acceptance_accountability,located,True,2026-04-02T22:02:07Z,f1de797d9af551e39275cfcd1fa3f5058808060e,feat: spec driven development (#1370),high,3,False,CONTRIBUTING.md,CONTRIBUTING.md,True,True,strict_main_ai_contribution_governance,human_responsibility;process_requirement;verification_testing,"cally from it. ## Spec-Driven Workflow Large PRs are expensive to review. Code generation is cheap — human verification time is the scarce resource. We optimize for that by front-loading review onto small, readable specs. ### How It Works A single PR carries a feature from spec to implementation: 1. **Create a spec** using `/new-spec <feature-name>` in Claude Code, or copy [`specs/TEMPLATE.md`](specs/TEMPLATE.md) manually. 2. **Open a PR** with just the spec file. A GitHub Action will rename it to `<PR#>-<name>.md` and add the `spec` label. 3. **Spec analysis**: A maintainer triggers `@claude analyze` on the PR. Claude performs a single-pass analysis, posting all questions at once — ambiguities, missing invarian",0,
FCR-0057,aaddrick/claude-desktop-debian,CONTRIBUTING.md,CONTRIBUTING.md,contributing_guide,authorship_or_provenance;disclosure,conditional_acceptance_accountability,located,True,2026-05-05T11:15:42Z,ccce3eab37933deb043c9e345cebd1e3d36df73c,docs(learnings): add patching-minified-js + CONTRIBUTING (#559) (#574),high,1,False,CONTRIBUTING.md;CLAUDE.md,CONTRIBUTING.md,True,True,strict_main_ai_contribution_governance,disclosure;human_responsibility;process_requirement;verification_testing,"Cowork patches, desktop, packaging, docs. - **@sabiut**: `tests/`, `scripts/doctor.sh`, test workflows. - **@RayCharlizard**: Cowork (`scripts/patches/cowork.sh`, `scripts/cowork-vm-service.js`, `tests/cowork-*.bats`). - **@typedrat**: Nix (`flake.nix`, `flake.lock`, `/nix/`). ## Before submitting a PR - Run `/lint` (or `shellcheck` + `actionlint`). See CLAUDE.md § Linting. - Local build: `./build.sh --build appimage --clean no`. Catches patch failures unit tests miss. - Branch: `fix/123-description` or `feature/123-description`. - PR body links the issue: `Fixes #123` or `Refs #123`. - AI-assisted? Add the attribution block (next section). ## AI-assisted contributions AI-assisted PRs accepted with disclosure",0,
FCR-0058,ag2ai/ag2,.github/PULL_REQUEST_TEMPLATE.md,.github/PULL_REQUEST_TEMPLATE.md,pr_template,disclosure;human_responsibility;process_requirement;verification_testing,conditional_acceptance_accountability;process_template_absorption,located,True,2026-04-27T17:05:54Z,35c8228c6df6aa411a45e80a4003ea08dc68eb76,Add AI policy alignment to PR template and AGENTS.md (#2741),high,15,False,.github/PULL_REQUEST_TEMPLATE.md,.github/PULL_REQUEST_TEMPLATE.md,True,True,strict_main_ai_contribution_governance,human_responsibility;process_requirement;verification_testing,"cks - [ ] I've included any doc changes needed for https://docs.ag2.ai/. See https://docs.ag2.ai/latest/docs/contributor-guide/documentation/ to build and test documentation locally. - [ ] I've added tests (if relevant) corresponding to the changes introduced in this PR. - [ ] I've made sure all auto checks have passed. ## AI assistance <!-- AG2 welcomes AI-assisted contributions. Contributors remain responsible for everything they submit. See .github/AI_POLICY.md for details. --> - [ ] I understand the changes in this PR and can explain them in my own words. - [ ] I have verified that the PR description accurately reflects the actual diff. - [ ] If AI assistance was used, I reviewed, tested, and validated the generat",0,
FCR-0059,agentskills/agentskills,CONTRIBUTING.md,CONTRIBUTING.md,contributing_guide,disclosure;human_responsibility;verification_testing,conditional_acceptance_accountability,located,True,2026-02-16T19:24:53Z,59b5290e1097956a87a6174570729df330c6595a,Add `CONTRIBUTING.md` (#168),high,1,False,CONTRIBUTING.md,CONTRIBUTING.md,True,True,strict_main_ai_contribution_governance,human_responsibility;process_requirement;verification_testing,"for your changes 3. Make your changes and verify they work locally 4. Submit a pull request Keep PRs focused on one logical change and link any related issues. ## AI Contributions > [!IMPORTANT] > If you are using **any kind of AI assistance** to contribute to Agent Skills, it must be disclosed in the pull request or issue. We welcome and encourage the use of AI tools to help improve Agent Skills. Many valuable contributions have been enhanced with AI assistance for code generation, issue detection, and documentation. That being said, if you are using any kind of AI assistance (e.g., agents such as Claude Code, ChatGPT) while contributing to Agent Skills, **this must be disclosed in the pull request or issue**, al",0,
FCR-0062,arabcoders/ytptube,CONTRIBUTING.md,CONTRIBUTING.md,contributing_guide,human_responsibility;restriction_or_ban;verification_testing,conditional_acceptance_accountability;exclusionary_gatekeeping,located,True,2026-01-02T18:04:43Z,8e91eb4ac78f24ba1a58d5a136d2149517380a2b,Refactor: streamline contributing guidelines,high,3,False,CONTRIBUTING.md,CONTRIBUTING.md,True,True,strict_main_ai_contribution_governance,human_responsibility;process_requirement;verification_testing,"ds, but **you remain fully responsible** for all submitted code. ### Acceptable Use AI-assisted code is welcome **when**: * You **fully understand** every line being submitted * The code **seamlessly integrates** with existing patterns and style * You have **reviewed, tested, and validated** the output yourself * **Comprehensive tests** are included (not AI-generated stubs) * The code is **indistinguishable in quality** from hand-written contributions * You can **explain and defend** design decisions in the PR **AI is a tool, not a substitute for understanding.** ### Not Acceptable The following will be rejected: * Fully AI-generated PRs with minimal human review * Code that introduces new patterns or abstractions w",0,
FCR-0063,argoproj/argo-rollouts,.github/pull_request_template.md,.github/pull_request_template.md,pr_template,disclosure;human_responsibility;process_requirement;verification_testing,conditional_acceptance_accountability;process_template_absorption,located,True,2026-03-03T15:20:02Z,331ccd2dc6855a0c42c3edff6e8aeacd2ab574cf,ci: Llm disclosure (#4627),high,5,False,.github/pull_request_template.md,.github/pull_request_template.md,True,True,strict_main_ai_contribution_governance,human_responsibility;process_requirement;verification_testing,s://github.com/argoproj/argoproj/blob/main/community/CONTRIBUTING.md#legal) * [ ] My builds are green. Try syncing with master if they are not. * [ ] I have written unit and/or e2e tests for my change. PRs without these are unlikely to be merged. * [ ] I have run all tests locally (including the flaky ones) and they pass on my workstation * [ ] I have used LLM/AI/Agent tools for this PR but I am responsible for all code of this PR * [ ] I understand what the code does and WHY/HOW it works in several scenarios * [ ] I know if my code is just adding new functionality or changing old functionality for existing users * [ ] My organization is added to [USERS.md](https://github.com/argoproj/argo-rollouts/blob/master/US,0,
FCR-0064,argoproj/argo-workflows,.github/pull_request_template.md,.github/pull_request_template.md,pr_template,disclosure;maintainer_review_discretion;process_requirement;restriction_or_ban,conditional_acceptance_accountability;process_template_absorption,located,True,2026-04-21T07:04:47Z,a293a64affc10164a6460d94dc1afafccdeb6bd3,docs: add Argo project GenAI policy references (#16001),high,29,False,.github/pull_request_template.md,.github/pull_request_template.md,True,True,strict_main_ai_contribution_governance,disclosure;human_responsibility;process_requirement;verification_testing,"ou changed the UI. --> ### Verification <!-- TODO: Say how you tested your changes. --> ### Documentation <!-- TODO: Say how you have updated the documentation or explain why this isn't needed here --> <!-- Required for features: Explain how the user will discover this feature through documentation and examples --> ### AI <!-- TODO: Declare any use of generative AI tools (for example ChatGPT) in preparing this PR, including code, tests, docs, or commit messages. Say ""None"" if no AI was used. --> <!-- See the Argo project's Generative AI policy: https://github.com/argoproj/argoproj/blob/main/community/genai.md -->",0,
